name,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,offset,shape_x,shape_y,pix_res
ch2_tmc_ncn_20200117T0014566028_g_grd_d18,-31.6380475,259.127513,-31.623336,258.360163,-1.48436527,259.03763,-1.49598846,259.65597
ch2_tmc_ncn_20200117T2350041351_g_grd_d18,-32.1431119,246.302892,-32.1325831,245.565132,-1.96793222,246.137432,-1.97581867,246.715178
ch2_tmc_ncn_20200118T1731219963_g_grd_d18,-32.4390195,236.786031,-32.4281951,236.017062,-2.33643316,236.527452,-2.34474351,237.123485
ch2_tmc_ncn_20200119T0123021955_g_grd_d18,-32.5629682,232.557487,-32.5530294,231.819043,-2.36286388,232.314413,-2.37036416,232.887873
ch2_tmc_ncn_20200119T0716472475_g_grd_g26,-32.664364,229.39625,-32.6560501,228.65864,-2.58711349,229.131206,-2.593241,229.707079
ch2_tmc_ncn_20200119T1904174230_g_grd_d18,-32.9375761,223.117186,-32.9306272,222.370257,-2.82278849,222.750502,-2.82802577,223.336958
ch2_tmc_ncn_20200120T0256433947_g_grd_d18,-30.7456472,218.954478,-30.7398403,218.221491,-0.527361437,218.50581,-0.531874952,219.093092
ch2_tmc_ncn_20200120T0850284943_g_grd_gds,-30.8929231,215.791228,-30.8749324,215.055224,-0.645480327,215.224251,-0.656954468,215.812334
ch2_tmc_ncn_20200120T2037576333_g_grd_d18,-30.8284315,209.480376,-30.8256362,208.73524,-0.565243191,208.856492,-0.567450982,209.453772
ch2_tmc_ncn_20200121T0231377566_g_grd_d18,-30.9397559,206.288684,-30.9395293,205.552104,-0.736782465,205.628008,-0.73661625,206.220553
ch2_tmc_ncn_20200121T0825168134_g_grd_g26,-31.0182595,203.129256,-31.0192598,202.341382,-25.0510851,202.357453,-25.0567546,203.094721
ch2_tmc_ncn_20200121T2012369108_g_grd_d18,-31.0126681,196.638546,-31.0131213,195.89325,-0.888450978,195.887971,-0.88788659,196.505893
ch2_tmc_ncn_20200122T0404087217_g_grd_d18,-31.1821292,192.317763,-31.1822853,191.555345,-0.963939469,191.556615,-0.963325997,192.19189
ch2_tmc_ncn_20200122T2145187502_g_grd_d18,-31.3914185,182.443084,-31.3902253,181.700402,-1.15510403,181.787775,-1.15593411,182.407393
ch2_tmc_ncn_20200123T0536588960_g_grd_d18,-31.4960526,178.012821,-31.4938,177.264056,-1.29508376,177.374112,-1.29682155,177.999644
ch2_tmc_ncn_20200123T1130452599_g_grd_d18,-31.4822189,174.712986,-31.4806123,173.958815,-1.33289907,174.068465,-1.33398527,174.699348
ch2_tmc_ncn_20200124T0511528439_g_grd_d18,-31.7871495,164.820852,-31.7851357,164.080257,-1.53339308,164.156503,-1.53496667,164.78546
ch2_tmc_ncn_20200124T1105338095_g_grd_c36,-31.8602074,161.566772,-31.8589225,160.822075,-1.67532044,160.879708,-1.67632578,161.517046
ch2_tmc_ncn_20200125T0050497455_g_grd_d18,-31.925317,153.987183,-31.9235306,153.261321,-1.8154161,153.320573,-1.81678668,153.95056
ch2_tmc_ncn_20200125T0644289191_g_grd_d18,-32.1024982,150.763107,-32.1006837,150.031903,-1.94350326,150.108402,-1.94495845,150.743176
ch2_tmc_ncn_20200126T0025369991_g_grd_d18,-32.3707745,141.070958,-32.3672407,140.336914,-2.18751793,140.498373,-2.19038221,141.129981
ch2_tmc_ncn_20200129T0109401071_g_grd_d18,-31.294836,100.821126,-31.2805193,100.105634,-0.991310705,100.74695,-1.00353031,101.351245
ch2_tmc_ncn_20200129T1257183558_g_grd_d18,-31.4037502,94.2685959,-31.3895236,93.5671209,-1.21818706,94.2554158,-1.23008498,94.8491469
ch2_tmc_ncn_20200130T2024283921_g_grd_d18,-31.7231656,76.9852265,-31.7086789,76.3065363,-1.52493605,76.9886638,-1.5370138,77.5537328
ch2_tmc_ncn_20200131T1010006367_g_grd_d18,-32.0544266,69.4533325,-32.0429097,68.7818849,-1.7724195,69.3963447,-1.78180227,69.9534063
ch2_tmc_ncn_20200131T2157371957_g_grd_gds,-32.0978849,62.931969,-32.0872551,62.2963532,-1.90469313,62.8601533,-1.9135091,63.3950147
ch2_tmc_ncn_20200203T0658276879_g_grd_d18,-30.4114366,31.5727618,-30.40824,30.9463989,-0.250219405,31.1112722,-0.252750777,31.6485036
ch2_tmc_ncn_20200203T1252118000_g_grd_d18,-30.4885867,28.3822113,-30.4867136,27.7602645,-0.326141279,27.8671954,-0.327526337,28.3991269
ch2_tmc_ncn_20200203T1845562233_g_grd_m65,-30.5981928,25.1915671,-30.5973916,24.568906,-0.419094512,24.6339688,-0.419551208,25.1628701
ch2_tmc_ncn_20200204T0039413128_g_grd_gds,-30.6683646,22.0060055,-30.6676603,21.3766057,-0.468600734,21.4058146,-0.469070821,21.9347931
